"Month","Year","Region","IBMR","ZooplanktonBPUE","cpue","Biomass_C","DietBiomass"
7,2020,"Middle","mysid",6.08807755135605,1.02317616197027,5.95017532428884,0
7,2020,"Top","amphipod",25.4654054234649,0.424659154297316,59.9666936783748,NA
7,2020,"Top","mysid",1.57000507785876,0.478328073253394,3.28227667504486,NA
7,2021,"Lower","amphipod",73.3472468045241,0.975444445731564,75.193669024908,NA
7,2021,"Lower","mysid",10.6617984394505,1.61984094465834,6.58200329767518,NA
7,2021,"Middle","amphipod",58.2250465988314,0.688992090275576,84.5075689846354,NA
7,2021,"Middle","mysid",19.0696151510558,3.38000054995619,5.64189705569812,NA
7,2021,"Top","amphipod",7.73408372390676,0.0977794588541667,79.0972236350967,NA
7,2021,"Top","mysid",8.49999326467641,1.75271990651343,4.84960160096822,NA
7,2022,"Lower","amphipod",31.6317106549148,0.712350159054386,44.4047218251548,NA
7,2022,"Lower","mysid",4.3174424126146,0.754568242093421,5.72173883257608,NA
7,2022,"Middle","amphipod",70.0811131122845,0.740507024692497,94.639362997787,NA
7,2022,"Middle","mysid",15.4925336875516,3.12517362184826,4.95733535546392,NA
7,2022,"Top","amphipod",3.04840710041286,0.0307162615,99.2440795704535,NA
7,2022,"Top","mysid",0,0,NA,NA
8,2019,"Lower","amphipod",NA,0.526556839525414,NA,0
8,2019,"Lower","mysid",NA,0.412195969670251,NA,0
8,2019,"Middle","amphipod",1.86384849487651,0.019223217734375,96.9581950655207,5.88648886323494
8,2019,"Middle","mysid",NA,6.766042576875,NA,0
8,2019,"Top","amphipod",1.4005239937488,0.031035828875,45.1260380184965,NA
8,2019,"Top","mysid",10.5225177359855,2.57112328,4.09257611948718,NA
8,2020,"Lower","amphipod",16.2368589152449,0.324704824227273,50.0049820752897,0
8,2020,"Lower","mysid",0.241439686488513,0.0653794669090909,3.69289775372795,0
8,2020,"Middle","amphipod",16.624243932818,0.151911139067901,109.434002238554,0
8,2020,"Middle","mysid",1.75330427193311,0.496154273114583,3.5337885148642,0
8,2020,"Top","amphipod",43.6456695999877,1.27358049742857,34.2700517855846,NA
8,2020,"Top","mysid",2.72075681633692,0.983400421127143,2.76668258207422,NA
8,2021,"Lower","amphipod",56.5798154844572,0.524593829959046,107.854519541098,0
8,2021,"Lower","mysid",22.1471304711936,2.95141581402338,7.50390045549106,0
8,2021,"Middle","amphipod",37.0568742188173,0.238848902025275,155.14776875506,NA
8,2021,"Middle","mysid",377.142804736302,26.70825706985,14.1208317618766,NA
8,2021,"Top","amphipod",2.45834880071965,0.0298399680833333,82.3844313054987,NA
8,2021,"Top","mysid",13.3942779574158,1.666257243125,8.03854147532189,NA
8,2022,"Lower","amphipod",31.8645494437468,0.524720459610864,60.7267143106593,NA
8,2022,"Lower","mysid",34.7841590158877,3.35561913467562,10.3659436961847,NA
8,2022,"Middle","amphipod",4.46817819969114,0.0371232041156463,120.360790673452,0
8,2022,"Middle","mysid",54.5486708088179,5.58010924170008,9.77555607714208,0.232
8,2022,"Top","amphipod",1.48239739430443,0.026408906875,56.1324783839402,NA
8,2022,"Top","mysid",33.9418673234544,3.29442435422917,10.3028218814258,NA
9,2011,"Lower","amphipod",0,9.5269,0,7.3771075081932
9,2011,"Lower","mysid",0.0799160309164144,9.5269,0.00838846119056718,0
9,2011,"Middle","amphipod",0,24.026,0,NA
9,2011,"Middle","mysid",0.12914399884702,24.026,0.0053751768437118,NA
9,2011,"Top","amphipod",0,0.06,0,NA
9,2011,"Top","mysid",0.000207078152403171,0.06,0.00345130254005286,NA
9,2012,"Lower","amphipod",0,10.5948,0,NA
9,2012,"Lower","mysid",0.0745228878692368,10.5948,0.00703391171794058,NA
9,2012,"Middle","amphipod",0,16.08705,0,NA
9,2012,"Middle","mysid",0.0810138367835735,16.08705,0.00503596599647378,NA
9,2012,"Top","amphipod",0,49.15,0,NA
9,2012,"Top","mysid",0.279612508777196,49.15,0.00568896253870184,NA
9,2013,"Lower","amphipod",0.00181277406104213,1.97010835913313,0.000920139266776053,NA
9,2013,"Lower","mysid",0.0185336866535022,1.97010835913313,0.00940744531516898,NA
9,2013,"Middle","amphipod",0.000113977092428324,8.72764509803922,1.30593179658429e-05,NA
9,2013,"Middle","mysid",0.102265285640313,8.72764509803922,0.0117173973610921,NA
9,2013,"Top","amphipod",0,0.28,0,NA
9,2013,"Top","mysid",0.00120863380990183,0.28,0.00431654932107796,NA
9,2014,"Lower","amphipod",0.00309797882071363,5.24826153846154,0.000590286668835059,0
9,2014,"Lower","mysid",0.0581229797373813,5.24826153846154,0.011074710989807,0
9,2014,"Middle","amphipod",0.00117688747044992,30.9543509865005,3.80200984011318e-05,0
9,2014,"Middle","mysid",0.198471073290242,30.9543509865005,0.00641173427854448,0
9,2014,"Top","amphipod",0.0003911870284948,2.2915,0.000170712209685708,NA
9,2014,"Top","mysid",0.0287603840521235,2.2915,0.0125508985608219,NA
9,2015,"Lower","amphipod",0.00335234609672116,2.51709387605427,0.00133183197043735,NA
9,2015,"Lower","mysid",0.0102589012751723,2.51709387605427,0.00407569275535082,NA
9,2015,"Middle","amphipod",0.00458246516355552,8.8087,0.000520220368902962,NA
9,2015,"Middle","mysid",0.0601180971348793,8.8087,0.00682485464766416,NA
9,2015,"Top","amphipod",0.00584665650164131,0.505384615384615,0.0115687267155764,NA
9,2015,"Top","mysid",0.00403963847283801,0.505384615384615,0.00799319636939027,NA
9,2016,"Lower","amphipod",2.97326556112598e-05,14.3825333333333,2.06727527912976e-06,NA
9,2016,"Lower","mysid",0.0933709978038009,14.3825333333333,0.00649197159080465,NA
9,2016,"Middle","amphipod",0,19.0319230769231,0,NA
9,2016,"Middle","mysid",0.0922987216125283,19.0319230769231,0.0048496792068503,NA
9,2017,"Lower","amphipod",0.000320912719893575,47.01,6.82647776842321e-06,NA
9,2017,"Lower","mysid",0.327279954874389,47.01,0.00696192203519227,NA
9,2017,"Middle","amphipod",0,25.2388666666667,0,NA
9,2017,"Middle","mysid",0.138914287784721,25.2388666666667,0.00550398279048668,NA
9,2017,"Top","amphipod",0,0.11,0,NA
9,2017,"Top","mysid",0.000298308458584566,0.11,0.0027118950780415,NA
9,2018,"Lower","amphipod",1.53365952331354,0.15847806225,9.67742475860275,0.478468754307018
9,2018,"Lower","mysid",0.00894605139893373,0.14898652775,0.0600460426458508,17.0002729590128
9,2018,"Middle","amphipod",5.62109272541309,4.60064014906667,1.22180664935367,0
9,2018,"Middle","mysid",7.11375767784878,5.72678016358333,1.24219150633462,0.129691251183314
9,2018,"Top","amphipod",3.52281650514738,0.161022914888889,21.8777340329371,NA
9,2018,"Top","mysid",7.43818124832693,1.23401593566667,6.02762171325487,NA
9,2019,"Lower","amphipod",29.9348155639991,19.6605609746628,1.52258196511163,0
9,2019,"Lower","mysid",68.514831888828,25.5265761567889,2.68405882042297,3.86841777885665
9,2019,"Middle","amphipod",1.37278873284364,10.7221629012991,0.128032818143186,0
9,2019,"Middle","mysid",63.0780444092763,17.2612721837496,3.65431028129319,0
9,2019,"Top","amphipod",2.93499627985316,1.7777673215393,1.65094511767258,NA
9,2019,"Top","mysid",32.9681052902389,5.67764242996237,5.80665402883736,NA
9,2020,"Lower","amphipod",232.866878301823,3.00121017453833,77.590993219142,NA
9,2020,"Lower","mysid",0.906068857099376,0.225370251145833,4.02035695701947,NA
9,2020,"Top","amphipod",30.4753570740349,0.72229512399537,42.1923893179019,NA
9,2020,"Top","mysid",NA,0.382154413791176,NA,NA
9,2021,"Lower","amphipod",7.35665895833653,0.137783339025,53.3929501955364,NA
9,2021,"Lower","mysid",20.513394805147,2.0915879801209,9.80756965526322,NA
9,2021,"Middle","amphipod",1.73896060790927,0.0256603582,67.7683684052888,NA
9,2021,"Middle","mysid",318.166242940392,22.1803359222667,14.3445186788622,NA
9,2021,"Top","amphipod",1.3849769242825,0.01960112275,70.6580404575292,NA
9,2021,"Top","mysid",25.2130632211805,2.743978741745,9.18850530348736,NA
9,2022,"Lower","amphipod",51.0789508408992,1.28986139057692,39.6003409467531,NA
9,2022,"Lower","mysid",0.362900740580317,0.0710933476923077,5.10456677537472,NA
9,2022,"Middle","amphipod",21.1334253595712,0.242248200265106,87.2387300976591,NA
9,2022,"Middle","mysid",40.0234317002319,5.12627012075464,7.80751516354743,NA
9,2022,"Top","amphipod",15.8723915347927,0.1805232275,87.9243726948806,NA
9,2022,"Top","mysid",23.7340862673744,4.15484000372917,5.71239476034502,NA
10,2011,"Lower","amphipod",0,9.9629,0,NA
10,2011,"Lower","mysid",0.0716899939539339,9.9629,0.0071956954254217,NA
10,2011,"Middle","amphipod",0,6.3994,0,NA
10,2011,"Middle","mysid",0.0491445879826495,6.3994,0.00767956183121067,NA
10,2011,"Top","amphipod",0,0.4,0,NA
10,2011,"Top","mysid",0.00120049137309664,0.4,0.0030012284327416,NA
10,2012,"Lower","amphipod",0,50.996,0,0
10,2012,"Lower","mysid",0.544376204432592,50.996,0.0106748804696955,117.292824010904
10,2012,"Middle","amphipod",0,91.4819515433123,0,0
10,2012,"Middle","mysid",0.836711391265727,91.4819515433123,0.00914619088410662,1706.45487087785
10,2012,"Top","amphipod",0,16.0518,0,NA
10,2012,"Top","mysid",0.107675700250722,16.0518,0.00670801407011811,NA
10,2013,"Lower","amphipod",0,2.64852941176471,0,NA
10,2013,"Lower","mysid",0.0281162028539092,2.64852941176471,0.0106157789787109,NA
10,2013,"Middle","amphipod",0.000837168080770457,7.23067272727273,0.00011578010958964,NA
10,2013,"Middle","mysid",0.0625453039279702,7.23067272727273,0.00864999790296982,NA
10,2013,"Top","amphipod",0.00168393082205883,7.125,0.000236341168008257,NA
10,2013,"Top","mysid",0.0320553111315304,7.125,0.00449899103600427,NA
10,2014,"Lower","amphipod",0.00109347872714891,6.49790384615385,0.000168281764864241,NA
10,2014,"Lower","mysid",0.0773599126652648,6.49790384615385,0.0119053643293067,NA
10,2014,"Middle","amphipod",0,31.4277524752475,0,NA
10,2014,"Middle","mysid",0.634041028604345,31.4277524752475,0.02017455842901,NA
10,2014,"Top","amphipod",0,11.9974,0,NA
10,2014,"Top","mysid",0.128830466156284,11.9974,0.010738198789428,NA
10,2015,"Lower","amphipod",0.00551941062905836,8.96443894389439,0.000615700621489266,NA
10,2015,"Lower","mysid",0.15937813872318,8.96443894389439,0.0177789306972447,NA
10,2015,"Middle","amphipod",0.00465363179516545,6.06387254901961,0.00076743562097423,1.98375697562378
10,2015,"Middle","mysid",0.0472391074202066,6.06387254901961,0.00779025400654968,0
10,2015,"Top","amphipod",0,0.618529411764706,0,NA
10,2015,"Top","mysid",0.00730715196334007,0.618529411764706,0.0118137502022616,NA
10,2016,"Lower","amphipod",0,5.13377450980392,0,NA
10,2016,"Lower","mysid",0.0794299624467786,5.13377450980392,0.0154720395870703,NA
10,2016,"Middle","amphipod",0,27.321,0,NA
10,2016,"Middle","mysid",0.212633608117543,27.321,0.00778279009251282,NA
10,2016,"Top","amphipod",0,0.11,0,NA
10,2016,"Top","mysid",0.000216973637763317,0.11,0.00197248761603015,NA
10,2017,"Lower","amphipod",0,0.383939393939394,0,NA
10,2017,"Lower","mysid",0.0124146002131851,0.383939393939394,0.0323347913997717,NA
10,2017,"Middle","amphipod",0,1.12369486823856,0,NA
10,2017,"Middle","mysid",0.0122939567612619,1.12369486823856,0.010940654005596,NA
10,2017,"Top","amphipod",0,0.05,0,NA
10,2017,"Top","mysid",9.86243808015077e-05,0.05,0.00197248761603015,NA
10,2018,"Lower","amphipod",NA,1.16424135772563,NA,NA
10,2018,"Lower","mysid",13.8476687342951,1.9024916164442,7.27870157986647,NA
10,2018,"Middle","amphipod",22.015336072352,2.22295827857581,9.90362090216858,0.77746709220839
10,2018,"Middle","mysid",80.3333178784071,7.74906761966573,10.3668366081276,3.09244426313774
10,2018,"Top","amphipod",0.544141712991596,1.16819039744444,0.465798823703714,0
10,2018,"Top","mysid",60.545893046836,6.16619457078704,9.81900463110233,0
10,2019,"Lower","amphipod",118.956967845296,1.08569265017223,109.567811688166,0
10,2019,"Lower","mysid",NA,1.37510879924752,NA,98.6196603902711
10,2019,"Middle","amphipod",5.13171690270726,10.2377434975833,0.501254686046649,0
10,2019,"Middle","mysid",539.879227122445,36.3274248576804,14.8614780496422,0
10,2019,"Top","amphipod",NA,0.398890355470588,NA,NA
10,2019,"Top","mysid",NA,2.76893616176471,NA,NA
10,2020,"Lower","amphipod",105.55025877415,1.56101298047792,67.616515745971,NA
10,2020,"Lower","mysid",2.77619648034047,0.165128225068182,16.8123679594701,NA
10,2020,"Middle","amphipod",11.6067781349781,0.170447145485714,68.096054656139,NA
10,2020,"Middle","mysid",218.65798498069,9.58787603255929,22.805675025225,NA
10,2020,"Top","amphipod",51.237356103316,1.13653855261538,45.0819340755396,NA
10,2020,"Top","mysid",112.094189028894,6.34820102546154,17.6576306546222,NA
10,2021,"Lower","amphipod",52.9446762849643,0.628686169959471,84.2147939859684,NA
10,2021,"Lower","mysid",33.9937248924593,2.62149184045075,12.9673205035093,NA
10,2021,"Middle","amphipod",11.9302279663615,0.09503690555,125.532580183651,NA
10,2021,"Middle","mysid",765.06557064571,35.8183049377519,21.359625252376,NA
10,2021,"Top","amphipod",10.7766704848577,0.1233741039,87.3495340123614,NA
10,2021,"Top","mysid",3.01053939189661,0.86534805075,3.47899251554026,NA
10,2022,"Lower","amphipod",47.9316888973613,0.961149496513392,49.8691296944288,NA
10,2022,"Lower","mysid",199.600316303046,8.83578725211538,22.5899866766552,NA
10,2022,"Middle","amphipod",22.9039189494825,0.095572333875,239.650095596062,NA
10,2022,"Middle","mysid",1871.50831236102,83.1358630711395,22.5114438369344,NA
10,2022,"Top","amphipod",1.51381073764219,0.026223438,57.7273940069259,NA
10,2022,"Top","mysid",2185.16277615749,96.3271735176518,22.6848011455154,NA
11,2011,"Lower","amphipod",0,23.4016442307692,0,1.36115707258543
11,2011,"Lower","mysid",0.293659186183833,23.4016442307692,0.0125486561238172,3980.31085329817
11,2011,"Middle","amphipod",0,13.4374119562001,0,0
11,2011,"Middle","mysid",0.127727583197938,13.4374119562001,0.00950537079716485,351.511604579935
11,2011,"Top","amphipod",0,1.6929,0,NA
11,2011,"Top","mysid",0.0105679561585766,1.6929,0.00624251648566167,NA
11,2012,"Lower","amphipod",0,6.98043478260869,0,1.9107660014397
11,2012,"Lower","mysid",0.0877535882681231,6.98043478260869,0.012571364248937,120.599393821125
11,2012,"Middle","amphipod",0,20.2521346534653,0,4.22810594073151
11,2012,"Middle","mysid",0.124878945227549,20.2521346534653,0.00616621148162184,4.81280982365385
11,2012,"Top","amphipod",0,1.21,0,NA
11,2012,"Top","mysid",0.00347117429301313,1.21,0.00286873908513482,NA
11,2013,"Lower","amphipod",0.00293671738661994,0.7421,0.00395730681393335,NA
11,2013,"Lower","mysid",0.0156591956179734,0.7421,0.0211011933943854,NA
11,2013,"Middle","amphipod",0,20.8652884615385,0,0.525971937748735
11,2013,"Middle","mysid",0.186725578109072,20.8652884615385,0.00894910120477213,0
11,2013,"Top","amphipod",0.00019011323367999,1.305,0.000145680638835241,NA
11,2013,"Top","mysid",0.0113941137114016,1.305,0.00873112161793223,NA
11,2014,"Lower","amphipod",0.00250872274695039,13.3546177370031,0.00018785432846941,NA
11,2014,"Lower","mysid",0.12847816465106,13.3546177370031,0.00962050484568133,NA
11,2014,"Middle","amphipod",0.00084936385498396,6.37289565217391,0.000133277539966346,NA
11,2014,"Middle","mysid",0.0498959167526193,6.37289565217391,0.00782939490553229,NA
11,2014,"Top","amphipod",0,13.3966,0,NA
11,2014,"Top","mysid",0.055379063594915,13.3966,0.00413381481830576,NA
11,2015,"Lower","amphipod",0.00269697616394467,0.075,0.0359596821859289,NA
11,2015,"Lower","mysid",0.000996421799663223,0.075,0.0132856239955096,NA
11,2015,"Middle","amphipod",0.000341931277284972,2.95743333333333,0.000115617577387477,NA
11,2015,"Middle","mysid",0.0295205394159827,2.95743333333333,0.00998181060693936,NA
11,2015,"Top","amphipod",0,0.08,0,NA
11,2015,"Top","mysid",0.000205121086851139,0.08,0.00256401358563923,NA
11,2016,"Lower","amphipod",0,8.77876923076923,0,NA
11,2016,"Lower","mysid",0.146981008537907,8.77876923076923,0.0167427807559566,NA
11,2016,"Middle","amphipod",0,15.5064027149321,0,NA
11,2016,"Middle","mysid",0.18102912797452,15.5064027149321,0.0116744761052926,NA
11,2016,"Top","amphipod",0,0.1,0,NA
11,2016,"Top","mysid",0.000493011746407556,0.1,0.00493011746407556,NA
11,2017,"Lower","amphipod",0.00961912019166873,2.52045307443366,0.00381642502661159,NA
11,2017,"Lower","mysid",0.0172087582565152,2.52045307443366,0.00682764477191547,NA
11,2017,"Middle","amphipod",0.00359909962974683,10.8005098000067,0.000333234235826962,NA
11,2017,"Middle","mysid",0.0740034372409615,10.8005098000067,0.006851846682359,NA
11,2017,"Top","amphipod",0,0.52,0,NA
11,2017,"Top","mysid",0.0146905006588348,0.52,0.0282509628054515,NA
11,2018,"Lower","amphipod",62.2420913272229,2.42674750602931,25.6483590371808,NA
11,2018,"Lower","mysid",13.7397735769545,2.50136702008622,5.49290586572174,NA
11,2018,"Middle","amphipod",NA,2.75947226237587,NA,0
11,2018,"Middle","mysid",21.4910616086411,4.17855191881122,5.14318405663252,0.350304886300679
11,2018,"Top","amphipod",0.443904094833518,0.0291358076363636,15.2356886884266,NA
11,2018,"Top","mysid",0.680587918240588,0.181785301806818,3.74391059935001,NA
11,2019,"Lower","amphipod",94.5298633554983,0.71841973426963,131.580271039743,NA
11,2019,"Lower","mysid",10.6506940231254,0.614955299002451,17.319460520793,NA
11,2019,"Middle","amphipod",9.05001342075668,0.428825276103978,21.1041977352154,NA
11,2019,"Middle","mysid",11.6588005806791,1.03205442575841,11.2966916178976,NA
11,2019,"Top","amphipod",11.721159907354,0.0550009374285714,213.108366063325,NA
11,2019,"Top","mysid",0.0534013276531842,0.0229445186666667,2.32741110977257,NA
11,2020,"Lower","amphipod",8.24217289099363,0.1863152482,44.2377796268509,NA
11,2020,"Lower","mysid",15.7989505703379,1.11415185055556,14.1802489153161,NA
11,2020,"Middle","amphipod",5.99705338841611,0.0618352133508772,96.9844375628896,NA
11,2020,"Middle","mysid",69.0929029644021,3.53521809087167,19.5441698894922,NA
11,2020,"Top","amphipod",4.48283001984641,0.0702585613618875,63.8047510929845,NA
11,2020,"Top","mysid",57.0020127010984,3.81590115465782,14.9380212932192,NA
11,2021,"Lower","amphipod",105.765144204638,1.66786274525193,63.4135779492228,NA
11,2021,"Lower","mysid",45.8330286271484,3.04786454483968,15.0377511706509,NA
11,2021,"Middle","amphipod",42.1408942533912,0.449484251289143,93.7538837735228,NA
11,2021,"Middle","mysid",305.291828945354,15.5099590994052,19.6835998721017,NA
11,2021,"Top","amphipod",15.1769621272516,0.124550858090909,121.853533246427,NA
11,2021,"Top","mysid",18.4270789978639,1.53363216960682,12.015318511862,NA
11,2022,"Lower","amphipod",NA,0,NA,NA
11,2022,"Lower","mysid",NA,0,NA,NA
11,2022,"Middle","amphipod",NA,NA,NA,NA
11,2022,"Middle","mysid",NA,NA,NA,NA
11,2022,"Top","amphipod",NA,0,NA,NA
11,2022,"Top","mysid",NA,0,NA,NA
12,2011,"Lower","amphipod",0,0.218571428571429,0,2.57911519257999
12,2011,"Lower","mysid",0.00340162400397083,0.218571428571429,0.0155629856390822,39.8682047741492
12,2011,"Middle","amphipod",0,3.2791,0,0
12,2011,"Middle","mysid",0.0455103792361979,3.2791,0.0138789238620957,108.907482698426
12,2011,"Top","amphipod",0,0.07,0,NA
12,2011,"Top","mysid",0.000886129288336418,0.07,0.0126589898333774,NA
12,2012,"Lower","amphipod",0,0.386590909090909,0,137.323776561877
12,2012,"Lower","mysid",0.00598243502723815,0.386590909090909,0.0154748466313039,0
12,2012,"Middle","amphipod",0,3.92538461538462,0,3.47144300287165
12,2012,"Middle","mysid",0.0551866673298676,3.92538461538462,0.0140589197587356,0
12,2012,"Top","amphipod",0,0.38,0,NA
12,2012,"Top","mysid",0.00182352031728134,0.38,0.00479873767705615,NA
12,2013,"Lower","amphipod",0,0.309024390243902,0,NA
12,2013,"Lower","mysid",0.00685185768910768,0.309024390243902,0.0221725465866942,NA
12,2013,"Middle","amphipod",0.00141886271133938,0.7179,0.00197640717556676,NA
12,2013,"Middle","mysid",0.0122698159366788,0.7179,0.0170912605330531,NA
12,2013,"Top","amphipod",0.00741789603759105,0.9179,0.00808137709727753,NA
12,2013,"Top","mysid",0.0104104040203596,0.9179,0.0113415448527722,NA
12,2014,"Lower","amphipod",0.00617542543804102,0.0942857142857143,0.0654969364640714,27.2798479522432
12,2014,"Lower","mysid",0.000219174312352669,0.0942857142857143,0.00232457604010406,0
12,2014,"Middle","amphipod",0.00166791593212828,2.36841584158416,0.000704232720809984,1.22433953717794
12,2014,"Middle","mysid",0.0231768942675076,2.36841584158416,0.00978582133279659,3.34374265231295
12,2014,"Top","amphipod",0.00038022646735998,0.02,0.019011323367999,NA
12,2014,"Top","mysid",9.86023492815112e-05,0.02,0.00493011746407556,NA
12,2015,"Lower","amphipod",0,0.21,0,NA
12,2015,"Lower","mysid",0.00585357680643878,0.21,0.0278741752687561,NA
12,2015,"Middle","amphipod",0.00363165543054835,0.764372463768116,0.00475115941859735,NA
12,2015,"Middle","mysid",0.00715080667891772,0.764372463768116,0.00935513380959132,NA
12,2015,"Top","amphipod",0,0.13,0,NA
12,2015,"Top","mysid",0.00245037297785566,0.13,0.018849022906582,NA
12,2016,"Lower","amphipod",0.00300202161835976,0.471712454212454,0.00636409234386609,NA
12,2016,"Lower","mysid",0.0098217668679161,0.471712454212454,0.0208215127249799,NA
12,2016,"Middle","amphipod",0.00199314522215395,0.392367261904762,0.00507979491580961,NA
12,2016,"Middle","mysid",0.00882410395116389,0.392367261904762,0.0224893991112483,NA
12,2016,"Top","amphipod",0.00141019053817606,0.02,0.0705095269088028,NA
12,2016,"Top","mysid",0,0.02,0,NA
12,2017,"Lower","amphipod",0,1.395,0,NA
12,2017,"Lower","mysid",0.0254222944832092,1.395,0.0182238670130532,NA
12,2017,"Middle","amphipod",0.00183949175339953,2.30007009345794,0.000799754650361123,NA
12,2017,"Middle","mysid",0.0415844362176366,2.30007009345794,0.0180796386753233,NA
12,2017,"Top","amphipod",0,9.936,0,NA
12,2017,"Top","mysid",0.0870620433027189,9.936,0.0087622829410949,NA
12,2018,"Middle","amphipod",0.00494984516925448,0.165974576271186,0.0298229119209614,NA
12,2018,"Middle","mysid",0.00182166512595356,0.165974576271186,0.0109755672638509,NA
12,2019,"Lower","amphipod",0.000372743055124611,0.1165625,0.00319779564718165,NA
12,2019,"Lower","mysid",0.00174941369795544,0.1165625,0.0150083748886257,NA
